Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Store_ID,Location,Size,Category,Year,Month,Day,Weekday,Is_Weekend,onetime_customers,repeat_customers,latitude,longitude,is_holiday,holiday_name,temperature,season,weather_condition
406,11/27/2024,1,Male,54,Electronics,4,30,120,S007,Colorado,Small,outlet,2024,11,27,Wednesday,FALSE,1,FALSE,38.7251776,-105.607716,FALSE,,22,Autumn,Windy
407,1/9/2024,1,Male,63,Clothing,4,50,200,S007,Colorado,Small,outlet,2024,1,9,Tuesday,FALSE,1,FALSE,38.7251776,-105.607716,FALSE,,58,Winter,Foggy
408,10/11/2024,1,Female,63,Beauty,3,25,75,S007,Colorado,Small,outlet,2024,10,11,Friday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,International Day of the Girl Child,35,Autumn,Cloudy
409,5/19/2024,1,Male,22,Electronics,1,300,300,S007,Colorado,Small,outlet,2024,5,19,Sunday,TRUE,1,FALSE,38.7251776,-105.607716,TRUE,Pentecost,56,Spring,Showers
410,6/11/2024,1,Male,59,Clothing,4,25,100,S007,Colorado,Small,outlet,2024,6,11,Tuesday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,Kamehameha Day,53,Summer,Clear Skies
411,6/1/2024,1,Female,54,Beauty,1,50,50,S007,Colorado,Small,outlet,2024,6,1,Saturday,TRUE,1,FALSE,38.7251776,-105.607716,TRUE,Global Day of Parents,31,Summer,Drizzle
412,1/24/2024,1,Male,51,Beauty,3,50,150,S007,Colorado,Small,outlet,2024,1,24,Wednesday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,International Day of Education,41,Winter,Snow
413,11/23/2024,1,Female,42,Electronics,3,30,90,S007,Colorado,Small,outlet,2024,11,23,Saturday,TRUE,1,FALSE,38.7251776,-105.607716,FALSE,,28,Autumn,Foggy
414,9/9/2024,1,Female,22,Beauty,2,25,50,S007,Colorado,Small,outlet,2024,9,9,Monday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,International Day to Protect Education from Attack,25,Autumn,Windy
415,1/7/2024,1,Male,51,Electronics,3,25,7500,S007,Colorado,Small,outlet,2024,1,7,Sunday,TRUE,1,FALSE,38.7251776,-105.607716,TRUE,Orthodox Christmas Day,29,Winter,Sunny
416,6/24/2024,1,Male,43,Electronics,4,500,2000,S007,Colorado,Small,outlet,2024,6,24,Monday,FALSE,1,FALSE,38.7251776,-105.607716,FALSE,,46,Summer,Clear Skies
417,4/5/2024,1,Female,35,Clothing,4,300,1200,S007,Colorado,Small,outlet,2024,4,5,Friday,FALSE,1,FALSE,38.7251776,-105.607716,TRUE,Lailat al-Qadr,64,Spring,Showers
418,1/27/2024,1,Female,23,Beauty,3,25,75,S007,Colorado,Small,outlet,2024,1,27,Saturday,TRUE,1,FALSE,38.7251776,-105.607716,TRUE,International Day of Commemoration in Memory of the Victims of the Holocaust,48,Winter,Overcast
419,6/2/2024,1,Male,62,Electronics,2,25,50,S007,Colorado,Small,outlet,2024,6,2,Sunday,TRUE,1,FALSE,38.7251776,-105.607716,TRUE,Native American Day,35,Summer,Hazy
420,5/25/2024,1,Female,58,Beauty,2,500,1000,S007,Colorado,Small,outlet,2024,5,25,Saturday,TRUE,1,FALSE,38.7251776,-105.607716,TRUE,African Liberation Day,63,Spring,Cloudy
421,5/6/2024,1,Male,30,Beauty,2,50,100,S005,Atlanta,Medium,flagship,2024,5,6,Monday,FALSE,1,FALSE,33.749,-84.388,TRUE,Yom HaShoah,72,Spring,Light Rain
422,2/22/2024,1,Male,30,Electronics,4,25,100,S005,Atlanta,Medium,flagship,2024,2,22,Thursday,FALSE,1,FALSE,33.749,-84.388,FALSE,,73,Winter,Overcast
423,10/15/2024,1,Male,18,Clothing,2,50,100,S005,Atlanta,Medium,flagship,2024,10,15,Tuesday,FALSE,1,FALSE,33.749,-84.388,TRUE,International Day of Rural Women,46,Autumn,Overcast
424,8/18/2024,1,Female,42,Electronics,1,30,30,S005,Atlanta,Medium,flagship,2024,8,18,Sunday,TRUE,1,FALSE,33.749,-84.388,TRUE,National Navajo Code Talkers Day,62,Summer,Sunny
425,1/23/2024,1,Female,54,Electronics,2,500,1000,S005,Atlanta,Medium,flagship,2024,1,23,Tuesday,FALSE,1,FALSE,33.749,-84.388,FALSE,,60,Winter,Foggy
426,10/2/2024,1,Male,27,Beauty,3,25,75,S005,Atlanta,Medium,flagship,2024,10,2,Wednesday,FALSE,1,FALSE,33.749,-84.388,TRUE,International Day of Non-Violence,61,Autumn,Windy
427,4/9/2024,1,Male,21,Beauty,4,50,200,S005,Atlanta,Medium,flagship,2024,4,9,Tuesday,FALSE,1,FALSE,33.749,-84.388,TRUE,National Library Workers' Day,84,Spring,Sunny
428,2/5/2024,1,Male,57,Electronics,2,25,50,S005,Atlanta,Medium,flagship,2024,2,5,Monday,FALSE,1,FALSE,33.749,-84.388,FALSE,,49,Winter,Foggy
429,7/14/2024,1,Female,51,Beauty,4,25,100,S005,Atlanta,Medium,flagship,2024,7,14,Sunday,TRUE,1,FALSE,33.749,-84.388,TRUE,Bastille Day,54,Summer,Drizzle
430,2/6/2024,1,Male,31,Clothing,3,50,150,S005,Atlanta,Medium,flagship,2024,2,6,Tuesday,FALSE,1,FALSE,33.749,-84.388,TRUE,International Day of Zero Tolerance for Female Genital Mutilation,42,Winter,Overcast
431,10/13/2024,1,Female,51,Beauty,2,500,1000,S005,Atlanta,Medium,flagship,2024,10,13,Sunday,TRUE,1,FALSE,33.749,-84.388,TRUE,Navy Birthday,61,Autumn,Foggy
432,5/18/2024,1,Female,46,Clothing,1,50,50,S005,Atlanta,Medium,flagship,2024,5,18,Saturday,TRUE,1,FALSE,33.749,-84.388,TRUE,Public Lands Day,45,Spring,Light Rain
433,8/23/2024,1,Female,23,Clothing,1,30,3000,S005,Atlanta,Medium,flagship,2024,8,23,Friday,FALSE,1,FALSE,33.749,-84.388,TRUE,International Day for the Remembrance of the Slave Trade and its Abolition,37,Summer,Sunny
434,9/10/2024,1,Male,42,Electronics,4,50,200,S005,Atlanta,Medium,flagship,2024,9,10,Tuesday,FALSE,1,FALSE,33.749,-84.388,TRUE,World Suicide Prevention Day,65,Autumn,Rainy
435,8/21/2024,1,Male,39,Clothing,2,30,60,S005,Atlanta,Medium,flagship,2024,8,21,Wednesday,FALSE,1,FALSE,33.749,-84.388,TRUE,International Day of Remembrance of and Tribute to the Victims of Terrorism,43,Summer,Heatwave
436,5/15/2024,1,Female,47,Beauty,3,500,1500,S005,Atlanta,Medium,flagship,2024,5,15,Wednesday,FALSE,1,FALSE,33.749,-84.388,TRUE,International Day of Families,56,Spring,Showers
437,9/17/2024,1,Female,43,Clothing,3,50,150,S005,Atlanta,Medium,flagship,2024,9,17,Tuesday,FALSE,1,FALSE,33.749,-84.388,TRUE,World Patient Safety Day,65,Autumn,Windy
438,9/6/2024,1,Male,55,Clothing,4,50,200,S005,Atlanta,Medium,flagship,2024,9,6,Friday,FALSE,1,FALSE,33.749,-84.388,TRUE,Ganesh Chaturthi,33,Autumn,Windy
439,9/28/2024,1,Male,39,Beauty,1,25,25,S005,Atlanta,Medium,flagship,2024,9,28,Saturday,TRUE,1,FALSE,33.749,-84.388,TRUE,International Day for Universal Access to Information,57,Autumn,Rainy
440,8/20/2024,1,Female,53,Electronics,3,30,90,S005,Atlanta,Medium,flagship,2024,8,20,Tuesday,FALSE,1,FALSE,33.749,-84.388,FALSE,,56,Summer,Heatwave
441,3/3/2024,1,Male,64,Beauty,1,500,500,S005,Atlanta,Medium,flagship,2024,3,3,Sunday,TRUE,1,FALSE,33.749,-84.388,TRUE,World Wildlife Day,79,Spring,Sunny
442,5/5/2024,1,Male,54,Electronics,1,300,300,S005,Atlanta,Medium,flagship,2024,5,5,Sunday,TRUE,1,FALSE,33.749,-84.388,TRUE,Orthodox Easter,36,Spring,Cloudy
443,2/19/2024,1,Male,19,Beauty,4,500,2000,S005,Atlanta,Medium,flagship,2024,2,19,Monday,FALSE,1,FALSE,33.749,-84.388,TRUE,Presidents' Day,54,Winter,Foggy
444,12/1/2024,1,Female,19,Electronics,2,30,60,S005,Atlanta,Medium,flagship,2024,12,1,Sunday,TRUE,1,FALSE,33.749,-84.388,TRUE,First Sunday of Advent,63,Winter,Foggy
445,2/20/2024,1,Female,28,Electronics,1,30,30,S005,Atlanta,Medium,flagship,2024,2,20,Tuesday,FALSE,1,FALSE,33.749,-84.388,TRUE,World Day of Social Justice,34,Winter,Overcast
446,8/25/2024,1,Female,64,Electronics,4,50,200,S005,Atlanta,Medium,flagship,2024,8,25,Sunday,TRUE,1,FALSE,33.749,-84.388,FALSE,,66,Summer,Clear Skies
447,1/8/2024,1,Male,60,Clothing,2,300,600,S005,Atlanta,Medium,flagship,2024,1,8,Monday,FALSE,1,FALSE,33.749,-84.388,TRUE,Battle of New Orleans,33,Winter,Sunny
448,2/17/2024,1,Male,20,Beauty,4,300,1200,S005,Atlanta,Medium,flagship,2024,2,17,Saturday,TRUE,1,FALSE,33.749,-84.388,FALSE,,76,Winter,Sunny
449,9/4/2024,1,Female,40,Electronics,2,500,1000,S005,Atlanta,Medium,flagship,2024,9,4,Wednesday,FALSE,1,FALSE,33.749,-84.388,TRUE,World Sexual Health Day,53,Autumn,Windy
450,8/5/2024,1,Female,34,Beauty,4,300,1200,S005,Atlanta,Medium,flagship,2024,8,5,Monday,FALSE,1,FALSE,33.749,-84.388,FALSE,,63,Summer,Heatwave
451,1/30/2024,1,Female,46,Electronics,4,25,100,S005,Atlanta,Medium,flagship,2024,1,30,Tuesday,FALSE,1,FALSE,33.749,-84.388,FALSE,,62,Winter,Foggy
452,5/7/2024,1,Male,31,Clothing,4,50,200,S005,Atlanta,Medium,flagship,2024,5,7,Tuesday,FALSE,1,FALSE,33.749,-84.388,TRUE,National Teacher Appreciation Day,80,Spring,Cloudy
453,11/1/2024,1,Male,21,Electronics,2,25,50,S005,Atlanta,Medium,flagship,2024,11,1,Friday,FALSE,1,FALSE,33.749,-84.388,TRUE,All Saints' Day,55,Autumn,Windy
454,6/10/2024,1,Male,50,Electronics,3,500,1500,S005,Atlanta,Medium,flagship,2024,6,10,Monday,FALSE,1,FALSE,33.749,-84.388,FALSE,,62,Summer,Sunny
455,11/27/2024,1,Male,50,Clothing,1,25,25,S005,Atlanta,Medium,flagship,2024,11,27,Wednesday,FALSE,1,FALSE,33.749,-84.388,FALSE,,47,Autumn,Cloudy
456,10/6/2024,1,Male,50,Electronics,3,500,1500,S005,Atlanta,Medium,flagship,2024,10,6,Sunday,TRUE,1,FALSE,33.749,-84.388,TRUE,World Cerebral Palsy Day,30,Autumn,Rainy
457,11/21/2024,1,Male,43,Electronics,3,300,900,S005,Atlanta,Medium,flagship,2024,11,21,Thursday,FALSE,1,FALSE,33.749,-84.388,TRUE,World Television Day,45,Autumn,Windy
458,8/5/2024,1,Female,60,Electronics,2,500,1000,S005,Atlanta,Medium,flagship,2024,8,5,Monday,FALSE,1,FALSE,33.749,-84.388,FALSE,,43,Summer,Drizzle
459,5/22/2024,1,Female,44,Clothing,3,30,90,S005,Atlanta,Medium,flagship,2024,5,22,Wednesday,FALSE,1,FALSE,33.749,-84.388,TRUE,International Day for Biological Diversity,50,Spring,Showers
460,11/23/2024,1,Male,57,Beauty,4,300,1200,S005,Atlanta,Medium,flagship,2024,11,23,Saturday,TRUE,1,FALSE,33.749,-84.388,FALSE,,34,Autumn,Cloudy
461,10/7/2024,1,Female,35,Electronics,4,300,1200,S005,Atlanta,Medium,flagship,2024,10,7,Monday,FALSE,1,FALSE,33.749,-84.388,TRUE,World Habitat Day,75,Autumn,Overcast
462,8/9/2024,1,Male,29,Clothing,2,300,600,S005,Atlanta,Medium,flagship,2024,8,9,Friday,FALSE,1,FALSE,33.749,-84.388,TRUE,International Day of the World's Indigenous People,76,Summer,Clear Skies
463,5/8/2024,1,Female,48,Clothing,3,500,1500,S005,Atlanta,Medium,flagship,2024,5,8,Wednesday,FALSE,1,FALSE,33.749,-84.388,TRUE,Time of Remembrance and Reconciliation for Those Who Lost Their Lives during the Second World War,50,Spring,Sunny
464,4/2/2024,1,Female,43,Electronics,3,50,150,S005,Atlanta,Medium,flagship,2024,4,2,Tuesday,FALSE,1,FALSE,33.749,-84.388,TRUE,World Autism Awareness Day,54,Spring,Showers
465,8/24/2024,1,Male,52,Electronics,4,300,1200,S005,Atlanta,Medium,flagship,2024,8,24,Saturday,TRUE,1,FALSE,33.749,-84.388,FALSE,,37,Summer,Heatwave
466,11/25/2024,1,Male,41,Beauty,2,25,50,S005,Atlanta,Medium,flagship,2024,11,25,Monday,FALSE,1,FALSE,33.749,-84.388,TRUE,International Day for the Elimination of Violence against Women,41,Autumn,Overcast
467,5/14/2024,1,Male,39,Electronics,2,30,60,S005,Atlanta,Medium,flagship,2024,5,14,Tuesday,FALSE,1,FALSE,33.749,-84.388,TRUE,Yom Ha'atzmaut,60,Spring,Sunny
468,11/7/2024,1,Female,57,Beauty,1,25,25,S005,Atlanta,Medium,flagship,2024,11,7,Thursday,FALSE,1,FALSE,33.749,-84.388,TRUE,Return Day,44,Autumn,Cloudy
469,3/5/2024,1,Female,55,Beauty,4,30,120,S005,Atlanta,Medium,flagship,2024,3,5,Tuesday,FALSE,1,FALSE,33.749,-84.388,TRUE,Town Meeting Day,84,Spring,Light Rain
470,6/1/2024,1,Male,27,Clothing,2,25,50,S005,Atlanta,Medium,flagship,2024,6,1,Saturday,TRUE,1,FALSE,33.749,-84.388,TRUE,Global Day of Parents,55,Summer,Heatwave
471,11/12/2024,1,Female,46,Beauty,3,50,150,S005,Atlanta,Medium,flagship,2024,11,12,Tuesday,FALSE,1,FALSE,33.749,-84.388,TRUE,World Pneumonia Day,33,Autumn,Rainy
472,6/21/2024,1,Female,24,Electronics,4,25,100,S005,Atlanta,Medium,flagship,2024,6,21,Friday,FALSE,1,FALSE,33.749,-84.388,TRUE,International Day of Yoga,37,Summer,Hazy
473,12/11/2024,1,Male,50,Electronics,1,50,50,S005,Atlanta,Medium,flagship,2024,12,11,Wednesday,FALSE,1,FALSE,33.749,-84.388,TRUE,International Mountain Day,42,Winter,Snow
474,3/17/2024,1,Male,36,Clothing,3,300,900,S005,Atlanta,Medium,flagship,2024,3,17,Sunday,TRUE,1,FALSE,33.749,-84.388,TRUE,St. Patrick's Day,53,Spring,Hazy
475,5/5/2024,1,Male,22,Electronics,1,50,50,S005,Atlanta,Medium,flagship,2024,5,5,Sunday,TRUE,1,FALSE,33.749,-84.388,TRUE,Orthodox Easter,42,Spring,Sunny
476,1/3/2024,1,Female,26,Beauty,2,300,600,S005,Atlanta,Medium,flagship,2024,1,3,Wednesday,FALSE,1,FALSE,33.749,-84.388,FALSE,,70,Winter,Foggy
477,10/13/2024,1,Male,47,Electronics,4,25,100,S005,Atlanta,Medium,flagship,2024,10,13,Sunday,TRUE,1,FALSE,33.749,-84.388,TRUE,Navy Birthday,43,Autumn,Cloudy
478,12/8/2024,1,Male,31,Clothing,1,300,300,S005,Atlanta,Medium,flagship,2024,12,8,Sunday,TRUE,1,FALSE,33.749,-84.388,FALSE,,40,Winter,Sunny
479,12/22/2024,1,Male,48,Beauty,2,500,1000,S005,Atlanta,Medium,flagship,2024,12,22,Sunday,TRUE,1,FALSE,33.749,-84.388,FALSE,,46,Winter,Snow
480,10/5/2024,1,Male,27,Beauty,1,30,30,S005,Atlanta,Medium,flagship,2024,10,5,Saturday,TRUE,1,FALSE,33.749,-84.388,TRUE,World Teachers' Day,67,Autumn,Foggy
481,1/11/2024,1,Female,18,Beauty,3,30,90,S005,Atlanta,Medium,flagship,2024,1,11,Thursday,FALSE,1,FALSE,33.749,-84.388,FALSE,,35,Winter,Snow
482,8/12/2024,1,Female,22,Electronics,3,50,150,S005,Atlanta,Medium,flagship,2024,8,12,Monday,FALSE,1,FALSE,33.749,-84.388,TRUE,International Youth Day,75,Summer,Sunny
483,11/15/2024,1,Male,51,Electronics,4,25,100,S005,Atlanta,Medium,flagship,2024,11,15,Friday,FALSE,1,FALSE,33.749,-84.388,FALSE,,44,Autumn,Overcast
484,5/23/2024,1,Male,29,Clothing,4,300,1200,S005,Atlanta,Medium,flagship,2024,5,23,Thursday,FALSE,1,FALSE,33.749,-84.388,TRUE,International Day to End Obstetric Fistula,75,Spring,Cloudy
485,11/30/2024,1,Male,48,Clothing,1,300,300,S005,Atlanta,Medium,flagship,2024,11,30,Saturday,TRUE,1,FALSE,33.749,-84.388,TRUE,Day of Remembrance for all Victims of Chemical Warfare,37,Autumn,Foggy
486,5/3/2024,1,Male,42,Beauty,1,30,30,S005,Atlanta,Medium,flagship,2024,5,3,Friday,FALSE,1,FALSE,33.749,-84.388,TRUE,Orthodox Good Friday,58,Spring,Showers
487,2/28/2024,1,Female,32,Clothing,1,30,30,S005,Atlanta,Medium,flagship,2024,2,28,Wednesday,FALSE,1,FALSE,33.749,-84.388,TRUE,Linus Pauling Day,45,Winter,Overcast
488,12/5/2024,1,Female,51,Beauty,1,25,25,S005,Atlanta,Medium,flagship,2024,12,5,Thursday,FALSE,1,FALSE,33.749,-84.388,TRUE,International Volunteer Day for Economic and Social Development,40,Winter,Overcast
489,8/4/2024,1,Male,61,Clothing,1,50,50,S005,Atlanta,Medium,flagship,2024,8,4,Sunday,TRUE,1,FALSE,33.749,-84.388,TRUE,Coast Guard Birthday,33,Summer,Sunny
490,9/5/2024,1,Female,59,Clothing,1,500,500,S005,Atlanta,Medium,flagship,2024,9,5,Thursday,FALSE,1,FALSE,33.749,-84.388,TRUE,International Day of Charity,41,Autumn,Windy
491,6/15/2024,1,Female,35,Beauty,2,50,100,S005,Atlanta,Medium,flagship,2024,6,15,Saturday,TRUE,1,FALSE,33.749,-84.388,TRUE,World Elder Abuse Awareness Day,75,Summer,Hazy
492,5/23/2024,1,Female,52,Beauty,3,50,150,S005,Atlanta,Medium,flagship,2024,5,23,Thursday,FALSE,1,FALSE,33.749,-84.388,TRUE,International Day to End Obstetric Fistula,33,Spring,Light Rain
493,5/5/2024,1,Male,63,Clothing,4,30,120,S005,Atlanta,Medium,flagship,2024,5,5,Sunday,TRUE,1,FALSE,33.749,-84.388,TRUE,Orthodox Easter,62,Spring,Showers
494,1/6/2024,1,Male,54,Clothing,1,500,500,S005,Atlanta,Medium,flagship,2024,1,6,Saturday,TRUE,1,FALSE,33.749,-84.388,TRUE,Epiphany,57,Winter,Overcast
495,6/26/2024,1,Male,60,Beauty,1,30,30,S005,Atlanta,Medium,flagship,2024,6,26,Wednesday,FALSE,1,FALSE,33.749,-84.388,TRUE,International Day Against Drug Abuse and Illicit Trafficking,39,Summer,Drizzle
496,4/2/2024,1,Male,58,Beauty,1,300,300,S005,Atlanta,Medium,flagship,2024,4,2,Tuesday,FALSE,1,FALSE,33.749,-84.388,TRUE,World Autism Awareness Day,77,Spring,Cloudy
497,12/24/2024,1,Female,32,Electronics,1,50,50,S005,Atlanta,Medium,flagship,2024,12,24,Tuesday,FALSE,1,FALSE,33.749,-84.388,TRUE,Christmas Eve,41,Winter,Snow
498,2/22/2024,1,Female,28,Beauty,3,25,75,S005,Atlanta,Medium,flagship,2024,2,22,Thursday,FALSE,1,FALSE,33.749,-84.388,FALSE,,51,Winter,Overcast
499,9/9/2024,1,Female,34,Beauty,1,50,50,S005,Atlanta,Medium,flagship,2024,9,9,Monday,FALSE,1,FALSE,33.749,-84.388,TRUE,International Day to Protect Education from Attack,67,Autumn,Windy
500,11/2/2024,1,Male,33,Beauty,2,50,100,S005,Atlanta,Medium,flagship,2024,11,2,Saturday,TRUE,1,FALSE,33.749,-84.388,TRUE,All Souls' Day,71,Autumn,Foggy
501,9/25/2024,1,Female,50,Electronics,3,300,900,S005,Atlanta,Medium,flagship,2024,9,25,Wednesday,FALSE,1,FALSE,33.749,-84.388,FALSE,,66,Autumn,Overcast
502,3/22/2024,1,Male,60,Clothing,1,50,50,S005,Atlanta,Medium,flagship,2024,3,22,Friday,FALSE,1,FALSE,33.749,-84.388,TRUE,World Water Day,56,Spring,Cloudy
503,12/28/2024,1,Female,44,Electronics,1,25,25,S005,Atlanta,Medium,flagship,2024,12,28,Saturday,TRUE,1,FALSE,33.749,-84.388,FALSE,,70,Winter,Snow
504,5/16/2024,1,Male,62,Clothing,1,50,50,S005,Atlanta,Medium,flagship,2024,5,16,Thursday,FALSE,1,FALSE,33.749,-84.388,TRUE,International Day of Living Together in Peace,84,Spring,Light Rain
505,4/25/2024,1,Female,45,Beauty,1,30,30,S001,New York,Large,flagship,2024,4,25,Thursday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,International Girls in ICT Day,75,Spring,Hazy
506,11/5/2024,1,Male,22,Clothing,3,300,900,S001,New York,Large,flagship,2024,11,5,Tuesday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,World Tsunami Awareness Day,64,Autumn,Windy
507,5/23/2024,1,Male,44,Electronics,4,300,1200,S001,New York,Large,flagship,2024,5,23,Thursday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,International Day to End Obstetric Fistula,67,Spring,Light Rain
508,1/4/2024,1,Male,30,Beauty,3,30,90,S001,New York,Large,flagship,2024,1,4,Thursday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,World Braille Day,78,Winter,Overcast
509,8/5/2024,1,Female,58,Beauty,3,300,900,S001,New York,Large,flagship,2024,8,5,Monday,FALSE,1,FALSE,40.7127281,-74.0060152,FALSE,,34,Summer,Heatwave
510,2/10/2024,1,Female,38,Electronics,3,500,1500,S001,New York,Large,flagship,2024,2,10,Saturday,TRUE,1,FALSE,40.7127281,-74.0060152,TRUE,World Pulses Day,39,Winter,Foggy
511,5/31/2024,1,Female,26,Clothing,3,300,900,S001,New York,Large,flagship,2024,5,31,Friday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,World No Tobacco Day,42,Spring,Showers
512,8/25/2024,1,Female,51,Electronics,4,30,120,S001,New York,Large,flagship,2024,8,25,Sunday,TRUE,1,FALSE,40.7127281,-74.0060152,FALSE,,47,Summer,Drizzle
513,7/14/2024,1,Female,35,Beauty,4,500,2000,S001,New York,Large,flagship,2024,7,14,Sunday,TRUE,1,FALSE,40.7127281,-74.0060152,TRUE,Bastille Day,55,Summer,Hazy
514,1/17/2024,1,Female,59,Clothing,1,25,25,S001,New York,Large,flagship,2024,1,17,Wednesday,FALSE,1,FALSE,40.7127281,-74.0060152,FALSE,,65,Winter,Sunny
515,6/11/2024,1,Male,27,Clothing,3,300,900,S001,New York,Large,flagship,2024,6,11,Tuesday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,Kamehameha Day,71,Summer,Sunny
516,3/15/2024,1,Male,19,Electronics,2,500,1000,S001,New York,Large,flagship,2024,3,15,Friday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,Long Covid Awareness Day,73,Spring,Cloudy
517,3/13/2024,1,Female,60,Clothing,3,50,150,S001,New York,Large,flagship,2024,3,13,Wednesday,FALSE,1,FALSE,40.7127281,-74.0060152,FALSE,,62,Spring,Cloudy
518,10/26/2024,1,Female,28,Clothing,3,30,90,S001,New York,Large,flagship,2024,10,26,Saturday,TRUE,1,FALSE,40.7127281,-74.0060152,FALSE,,56,Autumn,Rainy
519,1/25/2024,1,Male,49,Electronics,1,50,50,S001,New York,Large,flagship,2024,1,25,Thursday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,Tu Bishvat/Tu B'Shevat,73,Winter,Overcast
520,2/28/2024,1,Male,43,Electronics,4,500,2000,S001,New York,Large,flagship,2024,2,28,Wednesday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,Linus Pauling Day,42,Winter,Foggy
521,3/22/2024,1,Male,64,Beauty,2,500,1000,S001,New York,Large,flagship,2024,3,22,Friday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,World Water Day,76,Spring,Cloudy
522,7/5/2024,1,Male,20,Clothing,4,50,200,S001,New York,Large,flagship,2024,7,5,Friday,FALSE,1,FALSE,40.7127281,-74.0060152,FALSE,,37,Summer,Clear Skies
523,9/22/2024,1,Male,64,Beauty,3,30,90,S001,New York,Large,flagship,2024,9,22,Sunday,TRUE,1,FALSE,40.7127281,-74.0060152,TRUE,Emancipation Day,61,Autumn,Cloudy
524,12/29/2024,1,Female,51,Beauty,2,300,600,S001,New York,Large,flagship,2024,12,29,Sunday,TRUE,1,FALSE,40.7127281,-74.0060152,FALSE,,48,Winter,Overcast
525,4/28/2024,1,Female,54,Clothing,1,25,25,S001,New York,Large,flagship,2024,4,28,Sunday,TRUE,1,FALSE,40.7127281,-74.0060152,TRUE,World Day for Safety and Health at Work,63,Spring,Cloudy
526,2/6/2024,1,Female,23,Beauty,1,300,300,S001,New York,Large,flagship,2024,2,6,Tuesday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,International Day of Zero Tolerance for Female Genital Mutilation,30,Winter,Snow
527,8/28/2024,1,Male,23,Beauty,2,30,60,S001,New York,Large,flagship,2024,8,28,Wednesday,FALSE,1,FALSE,40.7127281,-74.0060152,FALSE,,42,Summer,Clear Skies
528,7/26/2024,1,Male,43,Electronics,1,300,300,S001,New York,Large,flagship,2024,7,26,Friday,FALSE,1,FALSE,40.7127281,-74.0060152,FALSE,,71,Summer,Clear Skies
529,3/13/2024,1,Female,37,Clothing,4,25,100,S001,New York,Large,flagship,2024,3,13,Wednesday,FALSE,1,FALSE,40.7127281,-74.0060152,FALSE,,59,Spring,Light Rain
530,5/23/2024,1,Female,29,Beauty,4,500,2000,S001,New York,Large,flagship,2024,5,23,Thursday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,International Day to End Obstetric Fistula,32,Spring,Cloudy
531,11/30/2024,1,Male,53,Electronics,2,30,60,S001,New York,Large,flagship,2024,11,30,Saturday,TRUE,1,FALSE,40.7127281,-74.0060152,TRUE,Day of Remembrance for all Victims of Chemical Warfare,51,Autumn,Windy
532,10/4/2024,1,Female,30,Beauty,2,300,600,S001,New York,Large,flagship,2024,10,4,Friday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,Feast of St Francis of Assisi,60,Autumn,Windy
533,5/2/2024,1,Male,50,Electronics,3,30,90,S001,New York,Large,flagship,2024,5,2,Thursday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,World Tuna Day,61,Spring,Hazy
534,7/19/2024,1,Female,37,Electronics,2,30,60,S001,New York,Large,flagship,2024,7,19,Friday,FALSE,1,FALSE,40.7127281,-74.0060152,FALSE,,52,Summer,Drizzle
535,6/10/2024,1,Female,26,Electronics,2,25,50,S001,New York,Large,flagship,2024,6,10,Monday,FALSE,1,FALSE,40.7127281,-74.0060152,FALSE,,44,Summer,Drizzle
536,6/3/2024,1,Male,64,Beauty,1,25,25,S001,New York,Large,flagship,2024,6,3,Monday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,World Bicycle Day,56,Summer,Clear Skies
537,3/10/2024,1,Female,30,Beauty,1,25,25,S001,New York,Large,flagship,2024,3,10,Sunday,TRUE,1,FALSE,40.7127281,-74.0060152,TRUE,International Day of Women Judges,58,Spring,Cloudy
538,6/25/2024,1,Female,46,Electronics,3,300,900,S001,New York,Large,flagship,2024,6,25,Tuesday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,Day of the Seafarer,60,Summer,Drizzle
539,6/20/2024,1,Female,28,Clothing,3,30,90,S001,New York,Large,flagship,2024,6,20,Thursday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,World Refugee Day,41,Summer,Sunny
540,6/7/2024,1,Male,21,Electronics,1,50,50,S001,New York,Large,flagship,2024,6,7,Friday,FALSE,1,FALSE,40.7127281,-74.0060152,TRUE,World Food Safety Day,64,Summer,Hazy
